Country,Technology,Grid connection,Year,Electricity generation (GWh)
Belgium,Solar photovoltaic,On-grid,2002,0.0
Belgium,Solar photovoltaic,On-grid,2003,0.0
Belgium,Solar photovoltaic,On-grid,2004,0.66
Belgium,Solar photovoltaic,On-grid,2005,1.34
Belgium,Solar photovoltaic,On-grid,2006,1.62
Belgium,Solar photovoltaic,On-grid,2007,6.06
Belgium,Solar photovoltaic,On-grid,2008,41.39
Belgium,Solar photovoltaic,On-grid,2009,166.01
Belgium,Solar photovoltaic,On-grid,2010,560.0
Belgium,Solar photovoltaic,On-grid,2011,1169.0
Belgium,Solar photovoltaic,On-grid,2012,2148.0
Belgium,Solar photovoltaic,On-grid,2013,2644.0
Belgium,Solar photovoltaic,On-grid,2014,2886.3
Belgium,Solar photovoltaic,On-grid,2015,3056.5
Belgium,Solar photovoltaic,On-grid,2016,3095.2
Belgium,Solar photovoltaic,On-grid,2017,3307.9
Belgium,Solar photovoltaic,On-grid,2018,3903.4
Belgium,Solar photovoltaic,On-grid,2019,4252.5
Belgium,Solar photovoltaic,On-grid,2020,5112.2
Belgium,Solar photovoltaic,On-grid,2021,5618.1
Belgium,Solar photovoltaic,On-grid,2022,0.0
Belgium,Solar photovoltaic,Off-grid,2000,0.0
Belgium,Solar photovoltaic,Off-grid,2001,0.0
Belgium,Solar photovoltaic,Off-grid,2002,0.0
Belgium,Solar photovoltaic,Off-grid,2003,0.0
Belgium,Solar photovoltaic,Off-grid,2004,0.0
Belgium,Solar photovoltaic,Off-grid,2005,0.0
Belgium,Solar photovoltaic,Off-grid,2006,0.0
Belgium,Solar photovoltaic,Off-grid,2007,0.0
Belgium,Solar photovoltaic,Off-grid,2008,0.0
Belgium,Solar photovoltaic,Off-grid,2009,0.0
Belgium,Solar photovoltaic,Off-grid,2010,0.0
Belgium,Solar photovoltaic,Off-grid,2011,0.0
Belgium,Solar photovoltaic,Off-grid,2012,0.0
Belgium,Solar photovoltaic,Off-grid,2013,0.0
Belgium,Solar photovoltaic,Off-grid,2014,0.0
Belgium,Solar photovoltaic,Off-grid,2015,0.0
Belgium,Solar photovoltaic,Off-grid,2016,0.0
Belgium,Solar photovoltaic,Off-grid,2017,0.0
Belgium,Solar photovoltaic,Off-grid,2018,0.0
Belgium,Solar photovoltaic,Off-grid,2019,0.0
Belgium,Solar photovoltaic,Off-grid,2020,0.0
Belgium,Solar photovoltaic,Off-grid,2021,0.0
Belgium,Solar photovoltaic,Off-grid,2022,0.0
Belgium,Solar thermal energy,On-grid,2000,0.0
Belgium,Solar thermal energy,On-grid,2001,0.0
Belgium,Solar thermal energy,On-grid,2002,0.0
Belgium,Solar thermal energy,On-grid,2003,0.0
Belgium,Solar thermal energy,On-grid,2004,0.0
Belgium,Solar thermal energy,On-grid,2005,0.0
Belgium,Solar thermal energy,On-grid,2006,0.0
Belgium,Solar thermal energy,On-grid,2007,0.0
Belgium,Solar thermal energy,On-grid,2008,0.0
Belgium,Solar thermal energy,On-grid,2009,0.0
Belgium,Solar thermal energy,On-grid,2010,0.0
Belgium,Solar thermal energy,On-grid,2011,0.0
Belgium,Solar thermal energy,On-grid,2012,0.0
Belgium,Solar thermal energy,On-grid,2013,0.0
Belgium,Solar thermal energy,On-grid,2014,0.0
Belgium,Solar thermal energy,On-grid,2015,0.0
Belgium,Solar thermal energy,On-grid,2016,0.0
Belgium,Solar thermal energy,On-grid,2017,0.0
Belgium,Solar thermal energy,On-grid,2018,0.0
Belgium,Solar thermal energy,On-grid,2019,0.0
Belgium,Solar thermal energy,On-grid,2020,0.0
Belgium,Solar thermal energy,On-grid,2021,0.0
Belgium,Solar thermal energy,On-grid,2022,0.0
Belgium,Solar thermal energy,Off-grid,2000,0.0
Belgium,Solar thermal energy,Off-grid,2001,0.0
Belgium,Solar thermal energy,Off-grid,2002,0.0
Belgium,Solar thermal energy,Off-grid,2003,0.0
Belgium,Solar thermal energy,Off-grid,2004,0.0
Belgium,Solar thermal energy,Off-grid,2005,0.0
Belgium,Solar thermal energy,Off-grid,2006,0.0
Belgium,Solar thermal energy,Off-grid,2007,0.0
Belgium,Solar thermal energy,Off-grid,2008,0.0
Belgium,Solar thermal energy,Off-grid,2009,0.0
Belgium,Solar thermal energy,Off-grid,2010,0.0
Belgium,Solar thermal energy,Off-grid,2011,0.0
Belgium,Solar thermal energy,Off-grid,2012,0.0
Belgium,Solar thermal energy,Off-grid,2013,0.0
Belgium,Solar thermal energy,Off-grid,2014,0.0
Belgium,Solar thermal energy,Off-grid,2015,0.0
Belgium,Solar thermal energy,Off-grid,2016,0.0
Belgium,Solar thermal energy,Off-grid,2017,0.0
Belgium,Solar thermal energy,Off-grid,2018,0.0
Belgium,Solar thermal energy,Off-grid,2019,0.0
Belgium,Solar thermal energy,Off-grid,2020,0.0
Belgium,Solar thermal energy,Off-grid,2021,0.0
Belgium,Solar thermal energy,Off-grid,2022,0.0
Belgium,Onshore wind energy,On-grid,2000,16.0
Belgium,Onshore wind energy,On-grid,2001,37.0
Belgium,Onshore wind energy,On-grid,2002,57.0
Belgium,Onshore wind energy,On-grid,2003,88.0
Belgium,Onshore wind energy,On-grid,2004,141.45
Belgium,Onshore wind energy,On-grid,2005,227.0
Belgium,Onshore wind energy,On-grid,2006,366.26
Belgium,Onshore wind energy,On-grid,2007,491.1
Belgium,Onshore wind energy,On-grid,2008,637.01
Belgium,Onshore wind energy,On-grid,2009,914.0
Belgium,Onshore wind energy,On-grid,2010,1102.0
Belgium,Onshore wind energy,On-grid,2011,1603.0
Belgium,Onshore wind energy,On-grid,2012,1905.3
Belgium,Onshore wind energy,On-grid,2013,2125.0
Belgium,Onshore wind energy,On-grid,2014,2399.1
Belgium,Onshore wind energy,On-grid,2015,2960.8
Belgium,Onshore wind energy,On-grid,2016,3029.4
Belgium,Onshore wind energy,On-grid,2017,3650.3
Belgium,Onshore wind energy,On-grid,2018,4163.0
Belgium,Onshore wind energy,On-grid,2019,4961.3
Belgium,Onshore wind energy,On-grid,2020,5844.9
Belgium,Onshore wind energy,On-grid,2021,5071.4
Belgium,Onshore wind energy,On-grid,2022,0.0
Belgium,Onshore wind energy,Off-grid,2000,0.0
Belgium,Onshore wind energy,Off-grid,2001,0.0
Belgium,Onshore wind energy,Off-grid,2002,0.0
Belgium,Onshore wind energy,Off-grid,2003,0.0
Belgium,Onshore wind energy,Off-grid,2004,0.0
Belgium,Onshore wind energy,Off-grid,2005,0.0
Belgium,Onshore wind energy,Off-grid,2006,0.0
Belgium,Onshore wind energy,Off-grid,2007,0.0
Belgium,Onshore wind energy,Off-grid,2008,0.0
Belgium,Onshore wind energy,Off-grid,2009,0.0
Belgium,Onshore wind energy,Off-grid,2010,0.0
Belgium,Onshore wind energy,Off-grid,2011,0.0
Belgium,Onshore wind energy,Off-grid,2012,0.0
Belgium,Onshore wind energy,Off-grid,2013,0.0
Belgium,Onshore wind energy,Off-grid,2014,0.0
Belgium,Onshore wind energy,Off-grid,2015,0.0
Belgium,Onshore wind energy,Off-grid,2016,0.0
Belgium,Onshore wind energy,Off-grid,2017,0.0
Belgium,Onshore wind energy,Off-grid,2018,0.0
Belgium,Onshore wind energy,Off-grid,2019,0.0
Belgium,Onshore wind energy,Off-grid,2020,0.0
Belgium,Onshore wind energy,Off-grid,2021,0.0
Belgium,Onshore wind energy,Off-grid,2022,0.0
Belgium,Offshore wind energy,On-grid,2000,0.0
Belgium,Offshore wind energy,On-grid,2001,0.0
Belgium,Offshore wind energy,On-grid,2002,0.0
Belgium,Offshore wind energy,On-grid,2003,0.0
Belgium,Offshore wind energy,On-grid,2004,0.0
Belgium,Offshore wind energy,On-grid,2005,0.0
Belgium,Offshore wind energy,On-grid,2006,0.0
Belgium,Offshore wind energy,On-grid,2007,0.0
Belgium,Offshore wind energy,On-grid,2008,0.0
Belgium,Offshore wind energy,On-grid,2009,82.0
Belgium,Offshore wind energy,On-grid,2010,190.0
Belgium,Offshore wind energy,On-grid,2011,709.0
Belgium,Offshore wind energy,On-grid,2012,854.0
Belgium,Offshore wind energy,On-grid,2013,1540.0
Belgium,Offshore wind energy,On-grid,2014,2216.2
Belgium,Offshore wind energy,On-grid,2015,2613.2
Belgium,Offshore wind energy,On-grid,2016,2390.1
Belgium,Offshore wind energy,On-grid,2017,2870.4
Belgium,Offshore wind energy,On-grid,2018,3411.1
Belgium,Offshore wind energy,On-grid,2019,4794.1
Belgium,Offshore wind energy,On-grid,2020,6973.7
Belgium,Offshore wind energy,On-grid,2021,6926.2
Belgium,Offshore wind energy,On-grid,2022,0.0
Belgium,Offshore wind energy,Off-grid,2000,0.0
Belgium,Offshore wind energy,Off-grid,2001,0.0
Belgium,Offshore wind energy,Off-grid,2002,0.0
Belgium,Offshore wind energy,Off-grid,2003,0.0
Belgium,Offshore wind energy,Off-grid,2004,0.0
Belgium,Offshore wind energy,Off-grid,2005,0.0
Belgium,Offshore wind energy,Off-grid,2006,0.0
Belgium,Offshore wind energy,Off-grid,2007,0.0
Belgium,Offshore wind energy,Off-grid,2008,0.0
Belgium,Offshore wind energy,Off-grid,2009,0.0
Belgium,Offshore wind energy,Off-grid,2010,0.0
Belgium,Offshore wind energy,Off-grid,2011,0.0
Belgium,Offshore wind energy,Off-grid,2012,0.0
Belgium,Offshore wind energy,Off-grid,2013,0.0
Belgium,Offshore wind energy,Off-grid,2014,0.0
Belgium,Offshore wind energy,Off-grid,2015,0.0
Belgium,Offshore wind energy,Off-grid,2016,0.0
Belgium,Offshore wind energy,Off-grid,2017,0.0
Belgium,Offshore wind energy,Off-grid,2018,0.0
Belgium,Offshore wind energy,Off-grid,2019,0.0
Belgium,Offshore wind energy,Off-grid,2020,0.0
Belgium,Offshore wind energy,Off-grid,2021,0.0
Belgium,Offshore wind energy,Off-grid,2022,0.0
Belgium,Renewable hydropower,On-grid,2000,460.0
Belgium,Renewable hydropower,On-grid,2001,441.0
Belgium,Renewable hydropower,On-grid,2002,360.0
Belgium,Renewable hydropower,On-grid,2003,247.0
Belgium,Renewable hydropower,On-grid,2004,316.9
Belgium,Renewable hydropower,On-grid,2005,288.0
Belgium,Renewable hydropower,On-grid,2006,359.34
Belgium,Renewable hydropower,On-grid,2007,389.0
Belgium,Renewable hydropower,On-grid,2008,409.58
Belgium,Renewable hydropower,On-grid,2009,328.0
Belgium,Renewable hydropower,On-grid,2010,312.0
Belgium,Renewable hydropower,On-grid,2011,196.0
Belgium,Renewable hydropower,On-grid,2012,357.0
Belgium,Renewable hydropower,On-grid,2013,380.0
Belgium,Renewable hydropower,On-grid,2014,292.2
Belgium,Renewable hydropower,On-grid,2015,318.4
Belgium,Renewable hydropower,On-grid,2016,370.0
Belgium,Renewable hydropower,On-grid,2017,270.1
Belgium,Renewable hydropower,On-grid,2018,292.3
Belgium,Renewable hydropower,On-grid,2019,302.0
Belgium,Renewable hydropower,On-grid,2020,266.9
Belgium,Renewable hydropower,On-grid,2021,418.1
Belgium,Renewable hydropower,On-grid,2022,0.0
Belgium,Renewable hydropower,Off-grid,2000,0.0
Belgium,Renewable hydropower,Off-grid,2001,0.0
Belgium,Renewable hydropower,Off-grid,2002,0.0
Belgium,Renewable hydropower,Off-grid,2003,0.0
Belgium,Renewable hydropower,Off-grid,2004,0.0
Belgium,Renewable hydropower,Off-grid,2005,0.0
Belgium,Renewable hydropower,Off-grid,2006,0.0
Belgium,Renewable hydropower,Off-grid,2007,0.0
Belgium,Renewable hydropower,Off-grid,2008,0.0
Belgium,Renewable hydropower,Off-grid,2009,0.0
Belgium,Renewable hydropower,Off-grid,2010,0.0
Belgium,Renewable hydropower,Off-grid,2011,0.0
Belgium,Renewable hydropower,Off-grid,2012,0.0
Belgium,Renewable hydropower,Off-grid,2013,0.0
Belgium,Renewable hydropower,Off-grid,2014,0.0
Belgium,Renewable hydropower,Off-grid,2015,0.0
Belgium,Renewable hydropower,Off-grid,2016,0.0
Belgium,Renewable hydropower,Off-grid,2017,0.0
Belgium,Renewable hydropower,Off-grid,2018,0.0
Belgium,Renewable hydropower,Off-grid,2019,0.0
Belgium,Renewable hydropower,Off-grid,2020,0.0
Belgium,Renewable hydropower,Off-grid,2021,0.0
Belgium,Renewable hydropower,Off-grid,2022,0.0
Belgium,Mixed Hydro Plants,On-grid,2000,0.0
Belgium,Mixed Hydro Plants,On-grid,2001,0.0
Belgium,Mixed Hydro Plants,On-grid,2002,0.0
Belgium,Mixed Hydro Plants,On-grid,2003,0.0
Belgium,Mixed Hydro Plants,On-grid,2004,0.0
Belgium,Mixed Hydro Plants,On-grid,2005,0.0
Belgium,Mixed Hydro Plants,On-grid,2006,0.0
Belgium,Mixed Hydro Plants,On-grid,2007,0.0
Belgium,Mixed Hydro Plants,On-grid,2008,0.0
Belgium,Mixed Hydro Plants,On-grid,2009,0.0
Belgium,Mixed Hydro Plants,On-grid,2010,0.0
Belgium,Mixed Hydro Plants,On-grid,2011,0.0
Belgium,Mixed Hydro Plants,On-grid,2012,0.0
Belgium,Mixed Hydro Plants,On-grid,2013,0.0
Belgium,Mixed Hydro Plants,On-grid,2014,0.0
Belgium,Mixed Hydro Plants,On-grid,2015,0.0
Belgium,Mixed Hydro Plants,On-grid,2016,0.0
Belgium,Mixed Hydro Plants,On-grid,2017,0.0
Belgium,Mixed Hydro Plants,On-grid,2018,0.0
Belgium,Mixed Hydro Plants,On-grid,2019,0.0
Belgium,Mixed Hydro Plants,On-grid,2020,0.0
Belgium,Mixed Hydro Plants,On-grid,2021,0.0
Belgium,Mixed Hydro Plants,On-grid,2022,0.0
Belgium,Mixed Hydro Plants,Off-grid,2000,0.0
Belgium,Mixed Hydro Plants,Off-grid,2001,0.0
Belgium,Mixed Hydro Plants,Off-grid,2002,0.0
Belgium,Mixed Hydro Plants,Off-grid,2003,0.0
Belgium,Mixed Hydro Plants,Off-grid,2004,0.0
Belgium,Mixed Hydro Plants,Off-grid,2005,0.0
Belgium,Mixed Hydro Plants,Off-grid,2006,0.0
Belgium,Mixed Hydro Plants,Off-grid,2007,0.0
Belgium,Mixed Hydro Plants,Off-grid,2008,0.0
Belgium,Mixed Hydro Plants,Off-grid,2009,0.0
Belgium,Mixed Hydro Plants,Off-grid,2010,0.0
Belgium,Mixed Hydro Plants,Off-grid,2011,0.0
Belgium,Mixed Hydro Plants,Off-grid,2012,0.0
Belgium,Mixed Hydro Plants,Off-grid,2013,0.0
Belgium,Mixed Hydro Plants,Off-grid,2014,0.0
Belgium,Mixed Hydro Plants,Off-grid,2015,0.0
Belgium,Mixed Hydro Plants,Off-grid,2016,0.0
Belgium,Mixed Hydro Plants,Off-grid,2017,0.0
Belgium,Mixed Hydro Plants,Off-grid,2018,0.0
Belgium,Mixed Hydro Plants,Off-grid,2019,0.0
Belgium,Mixed Hydro Plants,Off-grid,2020,0.0
Belgium,Mixed Hydro Plants,Off-grid,2021,0.0
Belgium,Mixed Hydro Plants,Off-grid,2022,0.0
Belgium,Pumped storage,On-grid,2000,1239.0
Belgium,Pumped storage,On-grid,2001,1203.0
Belgium,Pumped storage,On-grid,2002,1130.0
Belgium,Pumped storage,On-grid,2003,1069.0
Belgium,Pumped storage,On-grid,2004,1290.1
Belgium,Pumped storage,On-grid,2005,1316.0
Belgium,Pumped storage,On-grid,2006,1269.0
Belgium,Pumped storage,On-grid,2007,1293.75
Belgium,Pumped storage,On-grid,2008,1346.98
Belgium,Pumped storage,On-grid,2009,1429.0
Belgium,Pumped storage,On-grid,2010,1356.0
Belgium,Pumped storage,On-grid,2011,1227.0
Belgium,Pumped storage,On-grid,2012,1302.0
Belgium,Pumped storage,On-grid,2013,1324.0
Belgium,Pumped storage,On-grid,2014,1173.0
Belgium,Pumped storage,On-grid,2015,1099.1
Belgium,Pumped storage,On-grid,2016,1119.1
Belgium,Pumped storage,On-grid,2017,1127.3
Belgium,Pumped storage,On-grid,2018,1015.3
Belgium,Pumped storage,On-grid,2019,879.2
Belgium,Pumped storage,On-grid,2020,1047.7
Belgium,Pumped storage,On-grid,2021,931.7
Belgium,Pumped storage,On-grid,2022,0.0
Belgium,Pumped storage,Off-grid,2000,0.0
Belgium,Pumped storage,Off-grid,2001,0.0
Belgium,Pumped storage,Off-grid,2002,0.0
Belgium,Pumped storage,Off-grid,2003,0.0
Belgium,Pumped storage,Off-grid,2004,0.0
Belgium,Pumped storage,Off-grid,2005,0.0
Belgium,Pumped storage,Off-grid,2006,0.0
Belgium,Pumped storage,Off-grid,2007,0.0
Belgium,Pumped storage,Off-grid,2008,0.0
Belgium,Pumped storage,Off-grid,2009,0.0
Belgium,Pumped storage,Off-grid,2010,0.0
Belgium,Pumped storage,Off-grid,2011,0.0
Belgium,Pumped storage,Off-grid,2012,0.0
Belgium,Pumped storage,Off-grid,2013,0.0
Belgium,Pumped storage,Off-grid,2014,0.0
Belgium,Pumped storage,Off-grid,2015,0.0
Belgium,Pumped storage,Off-grid,2016,0.0
Belgium,Pumped storage,Off-grid,2017,0.0
Belgium,Pumped storage,Off-grid,2018,0.0
Belgium,Pumped storage,Off-grid,2019,0.0
Belgium,Pumped storage,Off-grid,2020,0.0
Belgium,Pumped storage,Off-grid,2021,0.0
Belgium,Pumped storage,Off-grid,2022,0.0
Belgium,Marine energy,On-grid,2000,0.0
Belgium,Marine energy,On-grid,2001,0.0
Belgium,Marine energy,On-grid,2002,0.0
Belgium,Marine energy,On-grid,2003,0.0
Belgium,Marine energy,On-grid,2004,0.0
Belgium,Marine energy,On-grid,2005,0.0
Belgium,Marine energy,On-grid,2006,0.0
Belgium,Marine energy,On-grid,2007,0.0
Belgium,Marine energy,On-grid,2008,0.0
Belgium,Marine energy,On-grid,2009,0.0
Belgium,Marine energy,On-grid,2010,0.0
Belgium,Marine energy,On-grid,2011,0.0
Belgium,Marine energy,On-grid,2012,0.0
Belgium,Marine energy,On-grid,2013,0.0
Belgium,Marine energy,On-grid,2014,0.0
Belgium,Marine energy,On-grid,2015,0.0
Belgium,Marine energy,On-grid,2016,0.0
Belgium,Marine energy,On-grid,2017,0.0
Belgium,Marine energy,On-grid,2018,0.0
Belgium,Marine energy,On-grid,2019,0.0
Belgium,Marine energy,On-grid,2020,0.0
Belgium,Marine energy,On-grid,2021,0.0
Belgium,Marine energy,On-grid,2022,0.0
Belgium,Marine energy,Off-grid,2000,0.0
Belgium,Marine energy,Off-grid,2001,0.0
Belgium,Marine energy,Off-grid,2002,0.0
Belgium,Marine energy,Off-grid,2003,0.0
Belgium,Marine energy,Off-grid,2004,0.0
Belgium,Marine energy,Off-grid,2005,0.0
Belgium,Marine energy,Off-grid,2006,0.0
Belgium,Marine energy,Off-grid,2007,0.0
Belgium,Marine energy,Off-grid,2008,0.0
Belgium,Marine energy,Off-grid,2009,0.0
Belgium,Marine energy,Off-grid,2010,0.0
Belgium,Marine energy,Off-grid,2011,0.0
Belgium,Marine energy,Off-grid,2012,0.0
Belgium,Marine energy,Off-grid,2013,0.0
Belgium,Marine energy,Off-grid,2014,0.0
Belgium,Marine energy,Off-grid,2015,0.0
Belgium,Marine energy,Off-grid,2016,0.0
Belgium,Marine energy,Off-grid,2017,0.0
Belgium,Marine energy,Off-grid,2018,0.0
Belgium,Marine energy,Off-grid,2019,0.0
Belgium,Marine energy,Off-grid,2020,0.0
Belgium,Marine energy,Off-grid,2021,0.0
Belgium,Marine energy,Off-grid,2022,0.0
Belgium,Solid biofuels,On-grid,2000,164.0
Belgium,Solid biofuels,On-grid,2001,173.0
Belgium,Solid biofuels,On-grid,2002,271.0
Belgium,Solid biofuels,On-grid,2003,377.0
Belgium,Solid biofuels,On-grid,2004,512.0
Belgium,Solid biofuels,On-grid,2005,960.0
Belgium,Solid biofuels,On-grid,2006,1406.0
Belgium,Solid biofuels,On-grid,2007,1818.0
Belgium,Solid biofuels,On-grid,2008,2485.0
Belgium,Solid biofuels,On-grid,2009,2657.0
Belgium,Solid biofuels,On-grid,2010,2978.4
Belgium,Solid biofuels,On-grid,2011,3132.9
Belgium,Solid biofuels,On-grid,2012,3684.4
Belgium,Solid biofuels,On-grid,2013,3354.5
Belgium,Solid biofuels,On-grid,2014,2631.5
Belgium,Solid biofuels,On-grid,2015,3554.0
Belgium,Solid biofuels,On-grid,2016,3471.0
Belgium,Solid biofuels,On-grid,2017,3816.4
Belgium,Solid biofuels,On-grid,2018,3484.3
Belgium,Solid biofuels,On-grid,2019,3291.3
Belgium,Solid biofuels,On-grid,2020,3319.3
Belgium,Solid biofuels,On-grid,2021,2763.4
Belgium,Solid biofuels,On-grid,2022,0.0
Belgium,Solid biofuels,Off-grid,2000,0.0
Belgium,Solid biofuels,Off-grid,2001,0.0
Belgium,Solid biofuels,Off-grid,2002,0.0
Belgium,Solid biofuels,Off-grid,2003,0.0
Belgium,Solid biofuels,Off-grid,2004,0.0
Belgium,Solid biofuels,Off-grid,2005,0.0
Belgium,Solid biofuels,Off-grid,2006,0.0
Belgium,Solid biofuels,Off-grid,2007,0.0
Belgium,Solid biofuels,Off-grid,2008,0.0
Belgium,Solid biofuels,Off-grid,2009,0.0
Belgium,Solid biofuels,Off-grid,2010,0.0
Belgium,Solid biofuels,Off-grid,2011,0.0
Belgium,Solid biofuels,Off-grid,2012,0.0
Belgium,Solid biofuels,Off-grid,2013,0.0
Belgium,Solid biofuels,Off-grid,2014,0.0
Belgium,Solid biofuels,Off-grid,2015,0.0
Belgium,Solid biofuels,Off-grid,2016,0.0
Belgium,Solid biofuels,Off-grid,2017,0.0
Belgium,Solid biofuels,Off-grid,2018,0.0
Belgium,Solid biofuels,Off-grid,2019,0.0
Belgium,Solid biofuels,Off-grid,2020,0.0
Belgium,Solid biofuels,Off-grid,2021,0.0
Belgium,Solid biofuels,Off-grid,2022,0.0
Belgium,Renewable municipal waste,On-grid,2000,306.0
Belgium,Renewable municipal waste,On-grid,2001,297.0
Belgium,Renewable municipal waste,On-grid,2002,313.0
Belgium,Renewable municipal waste,On-grid,2003,306.0
Belgium,Renewable municipal waste,On-grid,2004,292.0
Belgium,Renewable municipal waste,On-grid,2005,326.0
Belgium,Renewable municipal waste,On-grid,2006,319.0
Belgium,Renewable municipal waste,On-grid,2007,297.0
Belgium,Renewable municipal waste,On-grid,2008,370.0
Belgium,Renewable municipal waste,On-grid,2009,463.0
Belgium,Renewable municipal waste,On-grid,2010,653.3
Belgium,Renewable municipal waste,On-grid,2011,734.4
Belgium,Renewable municipal waste,On-grid,2012,759.4
Belgium,Renewable municipal waste,On-grid,2013,787.6
Belgium,Renewable municipal waste,On-grid,2014,832.3
Belgium,Renewable municipal waste,On-grid,2015,868.5
Belgium,Renewable municipal waste,On-grid,2016,879.9
Belgium,Renewable municipal waste,On-grid,2017,921.4
Belgium,Renewable municipal waste,On-grid,2018,915.7
Belgium,Renewable municipal waste,On-grid,2019,864.1
Belgium,Renewable municipal waste,On-grid,2020,910.0
Belgium,Renewable municipal waste,On-grid,2021,936.6
Belgium,Renewable municipal waste,On-grid,2022,0.0
Belgium,Renewable municipal waste,Off-grid,2000,0.0
Belgium,Renewable municipal waste,Off-grid,2001,0.0
Belgium,Renewable municipal waste,Off-grid,2002,0.0
Belgium,Renewable municipal waste,Off-grid,2003,0.0
Belgium,Renewable municipal waste,Off-grid,2004,0.0
Belgium,Renewable municipal waste,Off-grid,2005,0.0
Belgium,Renewable municipal waste,Off-grid,2006,0.0
Belgium,Renewable municipal waste,Off-grid,2007,0.0
Belgium,Renewable municipal waste,Off-grid,2008,0.0
Belgium,Renewable municipal waste,Off-grid,2009,0.0
Belgium,Renewable municipal waste,Off-grid,2010,0.0
Belgium,Renewable municipal waste,Off-grid,2011,0.0
Belgium,Renewable municipal waste,Off-grid,2012,0.0
Belgium,Renewable municipal waste,Off-grid,2013,0.0
Belgium,Renewable municipal waste,Off-grid,2014,0.0
Belgium,Renewable municipal waste,Off-grid,2015,0.0
Belgium,Renewable municipal waste,Off-grid,2016,0.0
Belgium,Renewable municipal waste,Off-grid,2017,0.0
Belgium,Renewable municipal waste,Off-grid,2018,0.0
Belgium,Renewable municipal waste,Off-grid,2019,0.0
Belgium,Renewable municipal waste,Off-grid,2020,0.0
Belgium,Renewable municipal waste,Off-grid,2021,0.0
Belgium,Renewable municipal waste,Off-grid,2022,0.0
Belgium,Liquid biofuels,On-grid,2000,0.0
Belgium,Liquid biofuels,On-grid,2001,0.0
Belgium,Liquid biofuels,On-grid,2002,0.0
Belgium,Liquid biofuels,On-grid,2003,0.0
Belgium,Liquid biofuels,On-grid,2004,0.0
Belgium,Liquid biofuels,On-grid,2005,81.0
Belgium,Liquid biofuels,On-grid,2006,226.0
